lemma,gloss,best_category,best_score,score_kinship_family,score_marriage,score_friendship_affection,score_hostility_enmity,score_hospitality_xenia,score_erotic_pederasty,score_rank_kingship_rule,score_military_rank,score_servitude_slavery,score_messenger_herald_envoy,score_civic_community
ἐπι-σπαστός,drawn upon oneself; tight-drawn,messenger_herald_envoy,0.324,0.24,0.235,0.233,0.27,0.201,0.255,0.246,0.246,0.268,0.324,0.181
ἐπί-σπαστρον,"rope for pulling; net; that which is drawn over, curtain, hanging",messenger_herald_envoy,0.258,0.131,0.169,0.179,0.116,0.164,0.152,0.181,0.15,0.206,0.258,0.204
ἐπισπείρω,"sow with seed; sow upon; among; sow again, with fresh seed; sow after",kinship_family,0.289,0.289,0.168,0.169,0.194,0.176,0.276,0.198,0.233,0.208,0.209,0.19
ἐπίσπεισις,libation poured over,hostility_enmity,0.352,0.255,0.35,0.253,0.352,0.243,0.338,0.279,0.28,0.289,0.17,0.22
ἐπί-σπεισμα,a last libation over,erotic_pederasty,0.403,0.303,0.397,0.297,0.396,0.244,0.403,0.371,0.314,0.284,0.167,0.289
ἐπι-σπένδω,"pour upon; over; after; pour; promise, pledge; accept in pledge; make a fresh treaty",messenger_herald_envoy,0.321,0.149,0.217,0.191,0.181,0.218,0.2,0.299,0.241,0.213,0.321,0.222
ἐπισπερχ-ής,"hasty, hurried",military_rank,0.364,0.273,0.263,0.319,0.309,0.213,0.272,0.303,0.364,0.342,0.323,0.314
ἐπισπέρχ-ω,urge on; urge; follow close upon; rage furiously; hasten,messenger_herald_envoy,0.387,0.214,0.203,0.24,0.281,0.152,0.244,0.23,0.275,0.266,0.387,0.213
ἐπισπεύδω,"urge on, further; promote; urge on, hasten; has; matured quickly; hasten onward; in haste",messenger_herald_envoy,0.336,0.303,0.243,0.248,0.267,0.219,0.259,0.235,0.294,0.303,0.336,0.227
ἐπισπευστικός,urgent,messenger_herald_envoy,0.406,0.328,0.285,0.378,0.337,0.339,0.29,0.393,0.31,0.311,0.406,0.289
ἐπισπῐλόω,make spotty,friendship_affection,0.29,0.191,0.208,0.29,0.243,0.242,0.275,0.247,0.202,0.276,0.181,0.246
ἐπισπλαγχν-ίζομαι,to have compassion,erotic_pederasty,0.476,0.329,0.375,0.436,0.352,0.305,0.476,0.285,0.241,0.357,0.241,0.273
ἐπίσπληνος,"diseased in the spleen, splenetic",erotic_pederasty,0.271,0.14,0.086,0.142,0.119,0.205,0.271,0.179,0.108,0.079,0.103,0.1
ἐπι-σπονδή,treaty made after another,hostility_enmity,0.339,0.183,0.258,0.19,0.339,0.12,0.213,0.306,0.175,0.285,0.251,0.22
ἐπί-σπονδον,libation,marriage,0.486,0.375,0.486,0.327,0.445,0.295,0.458,0.312,0.386,0.33,0.232,0.308
ἐπισπορ-ά,second sowing,kinship_family,0.344,0.344,0.274,0.255,0.282,0.263,0.228,0.317,0.297,0.321,0.34,0.268
ἐπίσπορ-ος,sown afterwards; posterity; secondary crops,kinship_family,0.313,0.313,0.194,0.182,0.233,0.239,0.202,0.177,0.26,0.235,0.198,0.223
ἐπισπουδ-άζω,"urge on, further; haste; make haste in; study; over",erotic_pederasty,0.309,0.208,0.261,0.248,0.248,0.225,0.309,0.232,0.306,0.304,0.296,0.235
ἐπισπουδ-αστής,one who presses on a work; PBodl.ined.; transportmaster,servitude_slavery,0.482,0.314,0.382,0.257,0.238,0.348,0.384,0.406,0.359,0.482,0.396,0.269
ἐπίσσοφος,supervisor,military_rank,0.557,0.455,0.432,0.459,0.386,0.367,0.434,0.552,0.557,0.535,0.389,0.396
ἐπίσσῠτος,"rushing, gushing; violent, sudden",hostility_enmity,0.372,0.272,0.186,0.26,0.372,0.216,0.263,0.323,0.282,0.229,0.315,0.272
ἐπί-σταγμα,anything dropped on; in,hospitality_xenia,0.32,0.205,0.193,0.212,0.246,0.32,0.271,0.239,0.275,0.286,0.243,0.169
ἐπιστᾰδόν,"standing over each in turn; one after another, successively; standing by; standing up to",civic_community,0.244,0.144,0.151,0.14,0.16,0.177,0.142,0.219,0.242,0.13,0.137,0.244
ἐπιστάζω,"let fall in drops upon; into, instil; shed; to be; dropped on; bleed at the nose again",hospitality_xenia,0.314,0.194,0.183,0.176,0.244,0.314,0.247,0.167,0.218,0.26,0.246,0.185
ἐπισταθμ-άομαι,"weigh well, ponder",rank_kingship_rule,0.318,0.186,0.209,0.215,0.311,0.218,0.22,0.318,0.293,0.211,0.211,0.231
ἐπισταθμ-εία,lodging; quarters; liability to have persons quartered; on one,hospitality_xenia,0.365,0.221,0.283,0.204,0.203,0.365,0.26,0.339,0.25,0.308,0.147,0.284
ἐπισταθμ-εύω,to be billeted; quartered upon; to have; quartered upon one; to be assigned as quarters; occupy with,rank_kingship_rule,0.325,0.192,0.206,0.15,0.185,0.211,0.271,0.325,0.251,0.198,0.245,0.215
ἐπιστάθμ-ησις,interpondium,erotic_pederasty,0.334,0.295,0.274,0.232,0.297,0.332,0.334,0.322,0.292,0.272,0.209,0.253
ἐπίσταθμ-ος,"quartered; on another; quarters; quartermaster, satrap; image placed at a door",messenger_herald_envoy,0.326,0.217,0.21,0.201,0.213,0.306,0.235,0.234,0.285,0.251,0.326,0.287
ἐπιστάκτης,wool used for dropping oil,messenger_herald_envoy,0.218,0.119,0.167,0.121,0.129,0.122,0.189,0.109,0.127,0.176,0.218,0.104
ἐπιστᾰλάζω,drop over,rank_kingship_rule,0.496,0.323,0.262,0.311,0.319,0.269,0.31,0.496,0.31,0.272,0.27,0.298
ἐπίσταλ-μα,commission; official communication; order; letters,messenger_herald_envoy,0.451,0.221,0.229,0.173,0.184,0.271,0.255,0.391,0.344,0.34,0.451,0.345
ἐπίσταλ-σις,order,rank_kingship_rule,0.452,0.406,0.355,0.36,0.367,0.381,0.346,0.452,0.407,0.326,0.411,0.417
ἐπισταλ-τικός,epistolary,rank_kingship_rule,0.429,0.328,0.414,0.282,0.335,0.293,0.364,0.429,0.369,0.356,0.277,0.389
ἐπίστᾰμαι,"know; be able; capable; can; to be assured, feel sure; understand; know, be versed in; acquainted with; by heart; for certain; scientific knowledge; does; know who; are; know that; knowing, understanding, skilful; skilled, versed in; skilfully, expertly; with knowledge; attend, observe",friendship_affection,0.344,0.231,0.218,0.344,0.218,0.22,0.183,0.238,0.19,0.247,0.307,0.19
ἐπιστᾰσιάζω,to be at variance further,rank_kingship_rule,0.271,0.127,0.16,0.157,0.165,0.145,0.174,0.271,0.239,0.201,0.113,0.139
ἐπιστάσιον,office of,military_rank,0.423,0.313,0.251,0.33,0.301,0.322,0.34,0.404,0.423,0.327,0.359,0.372
ἐπιστάσιος,Jupiter Stator; he that makes to stand firm.,marriage,0.42,0.3,0.42,0.309,0.281,0.247,0.281,0.341,0.328,0.312,0.266,0.209
ἐπίστᾰσις,"stopping, stoppage; sluggishness; deterrent; violence, vehemence; stopping, halt; haltings; anxious; difficulty; stopping; observation, attention; carefully; treatment; care; care, attention; term as; superintendence; oversight; beginning; introduction; method of setting about; scum; position; onset; of which the rent has been raised; a",hostility_enmity,0.362,0.175,0.264,0.248,0.362,0.256,0.204,0.231,0.177,0.265,0.244,0.242
ἐπιστᾰτ-έον,one must consider,rank_kingship_rule,0.392,0.244,0.245,0.248,0.2,0.225,0.229,0.392,0.272,0.246,0.217,0.248
ἐπιστᾰτ-ητέον,"one must oversee, superintend",rank_kingship_rule,0.387,0.309,0.239,0.246,0.222,0.292,0.251,0.387,0.382,0.368,0.324,0.304
ἐπιστᾰτ-ικός,"of; for government; concerning an; tax levied for the support of an; a; careful, attentive; giving; an impulse; scientific; steady, calm",rank_kingship_rule,0.387,0.195,0.182,0.297,0.313,0.21,0.199,0.387,0.291,0.251,0.326,0.209
ἐπίστᾰτ-ον,"support, stand",rank_kingship_rule,0.394,0.328,0.216,0.355,0.314,0.274,0.217,0.394,0.379,0.24,0.227,0.324
ἐπιστᾰχύω,shoot; sprout,rank_kingship_rule,0.387,0.329,0.272,0.277,0.361,0.246,0.241,0.387,0.249,0.267,0.27,0.245
ἐπιστεγ-άζω,roof over,rank_kingship_rule,0.352,0.263,0.234,0.237,0.267,0.259,0.224,0.352,0.298,0.243,0.277,0.259
ἐπιστέγ-η,rooftimber,civic_community,0.38,0.339,0.315,0.289,0.229,0.336,0.327,0.35,0.371,0.294,0.319,0.38
ἐπιστεγ-νόω,"close up, block",rank_kingship_rule,0.335,0.307,0.241,0.241,0.278,0.261,0.304,0.335,0.266,0.237,0.27,0.248
ἐπιστέγ-ωσις,roofing over,rank_kingship_rule,0.279,0.17,0.186,0.177,0.212,0.185,0.181,0.279,0.235,0.207,0.225,0.225
ἐπιστείβω,"tread upon, stand upon; set about",kinship_family,0.261,0.261,0.14,0.239,0.232,0.242,0.19,0.254,0.221,0.166,0.175,0.173
ἐπιστείχω,approach,rank_kingship_rule,0.399,0.35,0.321,0.315,0.352,0.303,0.334,0.399,0.313,0.349,0.318,0.343
ἐπιστεν-αγμός,groaning,hostility_enmity,0.381,0.326,0.316,0.273,0.381,0.308,0.349,0.297,0.269,0.286,0.365,0.341
ἐπιστεν-άζω,groan over,marriage,0.439,0.316,0.439,0.352,0.314,0.236,0.405,0.34,0.252,0.243,0.286,0.27
ἐπιστέν-ακτος,uttered in lament over,hostility_enmity,0.335,0.243,0.288,0.274,0.335,0.217,0.242,0.268,0.233,0.204,0.192,0.208
ἐπίστενος,contracted,servitude_slavery,0.434,0.345,0.312,0.359,0.388,0.397,0.393,0.354,0.402,0.434,0.397,0.351
ἐπιστένω,groan; sigh at; in answer; lament over; lament,marriage,0.335,0.199,0.335,0.247,0.316,0.223,0.268,0.203,0.169,0.166,0.207,0.257
ἐπιστέρησις,secondary negation,hostility_enmity,0.258,0.234,0.166,0.135,0.258,0.198,0.155,0.257,0.159,0.177,0.167,0.19
ἐπιστεφᾰν-όω,deck with a crown,rank_kingship_rule,0.401,0.308,0.273,0.242,0.185,0.323,0.21,0.401,0.334,0.252,0.249,0.215
ἐπιστεφᾰν-ωμα,corollarium,rank_kingship_rule,0.358,0.253,0.27,0.236,0.219,0.296,0.268,0.358,0.259,0.313,0.25,0.246
ἐπιστεφ-ής,full of; garlanded; crowned; with..,military_rank,0.353,0.293,0.283,0.285,0.249,0.347,0.279,0.353,0.353,0.264,0.345,0.286
ἐπιστέφ-ω,"filled; to be full; of; covered with; pour; as an honour to; wreathe; crown, surround",messenger_herald_envoy,0.345,0.243,0.257,0.291,0.188,0.257,0.218,0.296,0.254,0.289,0.345,0.201
ἐπιστηθίδιος,on the breast,kinship_family,0.389,0.389,0.338,0.324,0.29,0.292,0.323,0.309,0.281,0.271,0.278,0.241
ἐπιστηλόομαι,to be set up as a column upon,hospitality_xenia,0.315,0.183,0.126,0.122,0.063,0.315,0.101,0.251,0.198,0.162,0.088,0.155
ἐπίστημα,anything set up; monument over; ornament on,messenger_herald_envoy,0.265,0.235,0.222,0.206,0.118,0.161,0.206,0.237,0.161,0.149,0.265,0.236
ἐπιστήμη,"acquaintance with; understanding; skill; skilfully; professional skill; profession; by profession; knowledge; of knowledge; kinds of knowledge; scientific knowledge, science; the sciences",friendship_affection,0.381,0.271,0.309,0.381,0.225,0.28,0.211,0.304,0.224,0.181,0.182,0.256
ἐπιστημον-ίζω,make wise,rank_kingship_rule,0.392,0.203,0.225,0.286,0.238,0.337,0.252,0.392,0.253,0.354,0.188,0.257
ἐπιστημον-ικός,"capable of knowledge; of; for science, scientific",rank_kingship_rule,0.294,0.233,0.213,0.27,0.237,0.265,0.218,0.294,0.264,0.236,0.222,0.254
ἐπίστημ-ος,knowing; skilfully,civic_community,0.364,0.269,0.3,0.277,0.276,0.271,0.305,0.25,0.276,0.268,0.224,0.364
ἐπιστημ-οσύνη,skill,rank_kingship_rule,0.443,0.37,0.343,0.428,0.385,0.343,0.348,0.443,0.337,0.437,0.356,0.386
ἐπιστημ-όω,make wise; make scientific,hospitality_xenia,0.301,0.204,0.249,0.207,0.158,0.301,0.173,0.288,0.187,0.262,0.141,0.236
ἐπιστήμ-ων,"knowing, wise, prudent; acquainted with; skilled; versed in; knowing how; possessed of perfect knowledge; scientifically versed in; with science, with art; technical; scientific",friendship_affection,0.309,0.168,0.212,0.309,0.236,0.214,0.197,0.268,0.216,0.277,0.179,0.18
ἐπιστήρ-ιγμα,support,civic_community,0.455,0.443,0.381,0.424,0.439,0.304,0.37,0.424,0.35,0.33,0.353,0.455
ἐπιστηρ-ίζω,cause; to rest on; make; to lean on; set over; confirm; to be supported,civic_community,0.287,0.156,0.157,0.173,0.198,0.19,0.162,0.169,0.159,0.202,0.203,0.287
ἐπιστής,prop,marriage,0.406,0.396,0.406,0.304,0.385,0.306,0.322,0.365,0.318,0.31,0.355,0.274
ἐπιστητ-έον,one must know,friendship_affection,0.347,0.341,0.315,0.347,0.271,0.294,0.295,0.311,0.304,0.257,0.264,0.269
ἐπιστητ-ός,"that can be scientifically known, matter of science",kinship_family,0.219,0.219,0.19,0.201,0.21,0.207,0.178,0.169,0.139,0.182,0.127,0.155
ἐπιστιγμή,point; dot upon,hostility_enmity,0.301,0.222,0.207,0.265,0.301,0.239,0.221,0.252,0.281,0.266,0.292,0.237
ἐπιστίζω,"mark with spots on the surface, speckle; to be spotted; speckled; to be marked with a dot",messenger_herald_envoy,0.267,0.081,0.09,0.107,0.111,0.138,0.196,0.17,0.123,0.172,0.267,0.122
ἐπιστίλβω,glisten on the surface,erotic_pederasty,0.229,0.096,0.088,0.103,0.144,0.187,0.229,0.136,0.182,0.217,0.182,0.092
ἐπίστιον,slip; shed,military_rank,0.383,0.349,0.299,0.317,0.324,0.251,0.32,0.302,0.383,0.321,0.33,0.241
ἐπίστῐχος,in a row,rank_kingship_rule,0.375,0.329,0.283,0.274,0.287,0.331,0.32,0.375,0.302,0.246,0.264,0.319
ἐπιστοβέω,scoff at,rank_kingship_rule,0.529,0.28,0.219,0.279,0.281,0.242,0.304,0.529,0.301,0.273,0.25,0.302
ἐπιστοιβ-άζω,pile up,military_rank,0.441,0.314,0.295,0.341,0.333,0.324,0.355,0.32,0.441,0.331,0.332,0.366
ἐπιστοίβ-ασις,piling up,servitude_slavery,0.426,0.303,0.279,0.324,0.3,0.304,0.343,0.342,0.295,0.426,0.386,0.328
ἐπιστοιχειόω,furnish the elements,erotic_pederasty,0.321,0.197,0.183,0.28,0.228,0.255,0.321,0.298,0.146,0.299,0.199,0.236
ἐπιστολάδην,girt up,messenger_herald_envoy,0.373,0.26,0.262,0.296,0.29,0.279,0.227,0.307,0.252,0.264,0.373,0.202
ἐπιστολ-εύς,"secretary; admiral second in command, vice-admiral",military_rank,0.527,0.254,0.274,0.206,0.207,0.241,0.314,0.288,0.527,0.299,0.346,0.241
ἐπιστολ-ηφόρος,letter-carrier; PLond.ined.,messenger_herald_envoy,0.418,0.289,0.206,0.252,0.22,0.282,0.329,0.269,0.286,0.303,0.418,0.268
ἐπιστολιᾱφόρος,bearer of dispatches,messenger_herald_envoy,0.79,0.283,0.274,0.262,0.302,0.224,0.301,0.396,0.455,0.478,0.79,0.307
ἐπιστολ-ικός,suited to a letter; in the style of; letters,messenger_herald_envoy,0.314,0.188,0.283,0.305,0.286,0.262,0.226,0.269,0.205,0.214,0.314,0.253
ἐπιστολ-ῐμαῖος,in; of letters; promised by letter; paper,messenger_herald_envoy,0.414,0.217,0.254,0.292,0.24,0.272,0.243,0.24,0.278,0.268,0.414,0.231
ἐπιστολογρᾰφ-εῖον,registry,kinship_family,0.319,0.319,0.153,0.154,0.238,0.177,0.141,0.235,0.276,0.133,0.238,0.24
ἐπιστολογρᾰφ-ικός,used in writing letters,messenger_herald_envoy,0.312,0.198,0.185,0.206,0.22,0.244,0.266,0.264,0.2,0.205,0.312,0.224
ἐπιστολογράφ-ος,"letter-writer, secretary",servitude_slavery,0.416,0.27,0.294,0.325,0.207,0.249,0.332,0.351,0.312,0.416,0.406,0.265
ἐπιστομ-ίζω,"bridle, curb; curb, bridle; silence; put on the mouthpiece; gag; throw on his face",civic_community,0.254,0.163,0.206,0.229,0.232,0.234,0.192,0.21,0.186,0.194,0.217,0.254
ἐπιστόμ-ισμα,"curb, restraint",messenger_herald_envoy,0.393,0.281,0.37,0.296,0.333,0.249,0.281,0.383,0.374,0.384,0.393,0.303
ἐπιστομ-όω,"stop up, close",military_rank,0.333,0.306,0.264,0.255,0.208,0.268,0.259,0.301,0.333,0.224,0.226,0.256
ἐπιστορέννῡμι,strew; spread upon; upon; saddle,servitude_slavery,0.281,0.258,0.225,0.259,0.268,0.264,0.269,0.275,0.265,0.281,0.264,0.261
ἐπιστρᾰτ-εία,march; expedition; against,military_rank,0.346,0.208,0.141,0.289,0.261,0.216,0.228,0.249,0.346,0.268,0.325,0.271
ἐπιστρᾰτ-εύω,"march; against, make war upon",military_rank,0.39,0.245,0.153,0.342,0.383,0.252,0.248,0.267,0.39,0.256,0.271,0.208
ἐπιστρᾰτ-ηγέω,hold office of,rank_kingship_rule,0.372,0.262,0.225,0.275,0.208,0.241,0.235,0.372,0.358,0.285,0.313,0.332
ἐπιστρᾰτ-ηγία,district in; Egypt under an,rank_kingship_rule,0.304,0.258,0.162,0.165,0.17,0.187,0.253,0.304,0.268,0.174,0.189,0.242
ἐπιστρᾰτ-ηγος,viceroy,military_rank,0.508,0.435,0.352,0.293,0.318,0.309,0.34,0.476,0.508,0.421,0.452,0.348
ἐπιστρᾰτοπεδ-εία,encamping over against; the fact that; was encamped near,hospitality_xenia,0.32,0.219,0.173,0.166,0.271,0.32,0.203,0.183,0.262,0.281,0.194,0.141
ἐπιστρᾰτοπεδ-εύω,encamp over against,military_rank,0.346,0.233,0.248,0.229,0.325,0.293,0.231,0.279,0.346,0.255,0.239,0.232
ἐπί-στρεμμα,turn; return,hostility_enmity,0.398,0.219,0.212,0.19,0.398,0.236,0.254,0.285,0.256,0.243,0.244,0.204
ἐπι-στρεπτέον,one must turn back; account must be taken of,hostility_enmity,0.36,0.183,0.179,0.133,0.36,0.271,0.173,0.248,0.223,0.28,0.206,0.278
ἐπι-στρεπτικός,"reflexive, capable of returning",messenger_herald_envoy,0.354,0.288,0.192,0.281,0.34,0.207,0.218,0.259,0.258,0.248,0.354,0.294
ἐπί-στρεπτος,"to be turned; outwards, looked at and admired; that can be turned round, reversible; diligently",hostility_enmity,0.25,0.133,0.168,0.199,0.25,0.207,0.213,0.172,0.125,0.158,0.184,0.159
ἐπι-στρέφεια,"strictness, severity",hostility_enmity,0.322,0.156,0.181,0.271,0.322,0.299,0.165,0.286,0.208,0.246,0.152,0.204
ἐπι-στρεφής,"turning oneʼs eyes; mind; attentive; exact, strict, severe; earnestly, vehemently; flexible, supple; modulated, varied",hostility_enmity,0.371,0.227,0.251,0.226,0.371,0.207,0.253,0.264,0.177,0.249,0.25,0.275
ἐπί-στρεψις,"turning, twisting",rank_kingship_rule,0.339,0.237,0.245,0.183,0.274,0.189,0.256,0.339,0.222,0.172,0.212,0.268
ἐπιστρογγύλλομαι,to be rounded,rank_kingship_rule,0.408,0.226,0.218,0.276,0.263,0.261,0.233,0.408,0.26,0.224,0.274,0.265
ἐπιστρόγγῠλος,"rounded, roundish",rank_kingship_rule,0.326,0.187,0.217,0.266,0.233,0.203,0.21,0.326,0.229,0.194,0.263,0.252
ἐπιστροφ-άδην,"turning this way and that way; earnestly, vehemently; back- and forwards; on all sides",hostility_enmity,0.322,0.158,0.182,0.202,0.322,0.21,0.202,0.229,0.198,0.134,0.268,0.219
ἐπιστροφ-εύς,turning on a pivot; the first of the neck-vertebrae; one who causes to return,hostility_enmity,0.304,0.234,0.138,0.088,0.304,0.085,0.169,0.201,0.251,0.115,0.115,0.159
ἐπιστροφ-ή,"turning about; twisting; bending; curve, winding; turning; wheeling about; turning to bay; tossing; renewed assaults; wheeling; through a right angle; putting; about, tacking; a sudden wheel; a relapse; turn; reaction, counter-revolution; result, end; attention; paid to; respect; regard; turning towards; moving up and down in; the range; business here; haunts; intentness, vehemence; gravity; correction, reproof; conversion; return; the contraposition",hostility_enmity,0.28,0.185,0.23,0.142,0.28,0.174,0.217,0.222,0.169,0.158,0.22,0.244
ἐπιστροφ-ία,Verticordia,rank_kingship_rule,0.341,0.261,0.269,0.283,0.262,0.228,0.29,0.341,0.226,0.204,0.2,0.252
ἐπιστροφ-ίς,dislocation; curls,hostility_enmity,0.229,0.163,0.175,0.2,0.229,0.107,0.177,0.193,0.16,0.175,0.17,0.12
ἐπιστροφ-ίς,anaticula,civic_community,0.359,0.241,0.218,0.195,0.299,0.286,0.342,0.347,0.271,0.245,0.266,0.359
ἐπίστροφ-ος,"having dealings with, conversant; concerned with; in; curved, winding; diligently, exactly",hostility_enmity,0.365,0.222,0.2,0.311,0.365,0.19,0.261,0.285,0.185,0.226,0.349,0.23
ἐπιστρωφ-άω,"visit; frequent; haunt; go in and out of, frequent, haunt; come to",hospitality_xenia,0.394,0.236,0.196,0.244,0.264,0.394,0.229,0.225,0.219,0.166,0.254,0.242
ἐπιστρώφ-ησις,going to and fro,friendship_affection,0.3,0.236,0.249,0.3,0.209,0.265,0.228,0.289,0.225,0.22,0.229,0.224
ἐπιστύλ-ιον,architrave; shelf,rank_kingship_rule,0.605,0.299,0.193,0.303,0.222,0.335,0.271,0.605,0.201,0.278,0.301,0.279
ἐπιστύφω,draw up; reprove; apply a second mordant,hostility_enmity,0.326,0.223,0.189,0.245,0.326,0.204,0.215,0.251,0.225,0.273,0.228,0.214
ἐπίστυψις,use of astringent remedies,servitude_slavery,0.187,0.07,0.055,0.082,0.169,0.085,0.136,0.056,0.048,0.187,0.094,0.069
ἐπισυγ-κάμπτω,bend together besides,servitude_slavery,0.367,0.256,0.219,0.298,0.313,0.196,0.223,0.266,0.22,0.367,0.297,0.348
ἐπισυγ-κροτέω,"weld together, combine",civic_community,0.357,0.218,0.289,0.197,0.211,0.199,0.221,0.21,0.228,0.346,0.26,0.357
ἐπισυγ-κρούω,meet with a check; reverse,hostility_enmity,0.284,0.152,0.241,0.171,0.284,0.23,0.169,0.244,0.227,0.162,0.194,0.224
ἐπισυγ-χέω,to be in confusion,hospitality_xenia,0.367,0.31,0.316,0.279,0.28,0.367,0.307,0.357,0.312,0.336,0.265,0.29
