lemma,urn,category,method,pos_score,neg_score,margin,entry_len,gloss
κλεψι-τόκος,urn:cite2:hmt:lsj.chicago_md:n57830,kinship_family,seed+embed,0.508,0.166,0.342,84,concealing offspring
ῥιζουχία,urn:cite2:hmt:lsj.chicago_md:n92431,kinship_family,seed+embed,0.508,0.269,0.239,72,"root, origin of a family"
ἀδελφ-ίζω,urn:cite2:hmt:lsj.chicago_md:n1197,kinship_family,seed+embed,0.507,0.282,0.224,176,"adopt as a brother, call brother; to be very like"
ἀτάλλω,urn:cite2:hmt:lsj.chicago_md:n16947,kinship_family,seed+embed,0.507,0.188,0.319,446,"skip in childish glee, gambol; bring up a child, rear, foster; grow up, wax"
μητρυι-ογάμος,urn:cite2:hmt:lsj.chicago_md:n67604,kinship_family,seed+embed,0.507,0.155,0.352,93,one who marries his stepmother
πατρι-αστί,urn:cite2:hmt:lsj.chicago_md:n80036,kinship_family,embed,0.507,0.203,0.304,153,with the fatherʼs name
περισσάδελφος,urn:cite2:hmt:lsj.chicago_md:n82165,kinship_family,embed,0.506,0.192,0.314,96,having an extraordinary number of brothers
ἀρρενόπαις,urn:cite2:hmt:lsj.chicago_md:n15474,kinship_family,embed,0.505,0.228,0.277,175,of male children; -paedicatio
ἐπίπαππος,urn:cite2:hmt:lsj.chicago_md:n40428,kinship_family,seed+embed,0.505,0.261,0.245,213,grandfatherʼs grandfather; grandfatherʼs father; grandfather
συγκληρονόμ-ος,urn:cite2:hmt:lsj.chicago_md:n97817,kinship_family,seed+embed,0.505,0.236,0.27,94,joint-heir
παιδο-κομέω,urn:cite2:hmt:lsj.chicago_md:n76617,kinship_family,embed,0.504,0.211,0.293,65,take care of a child
αὐτ-άδελφος,urn:cite2:hmt:lsj.chicago_md:n17547,kinship_family,seed+embed,0.503,0.191,0.312,246,brotherʼs; sisterʼs; oneʼs own brother; sister
συνοικει-όω,urn:cite2:hmt:lsj.chicago_md:n100774,kinship_family,seed+embed,0.503,0.368,0.135,767,"bind together as friends; kinsmen, associate, bring into connexion; adapt exactly; bring into relation with; to be bound by ties of kindred, to be closely united; to be associated with; to be situated together in the domicile"
φῡλετ-εύω,urn:cite2:hmt:lsj.chicago_md:n112560,kinship_family,embed,0.503,0.195,0.309,85,adopt into a tribe
παιδοποι-ός,urn:cite2:hmt:lsj.chicago_md:n76647,kinship_family,embed,0.502,0.346,0.156,173,begetting; bearing children; generative
τεκνογόν-ος,urn:cite2:hmt:lsj.chicago_md:n102860,kinship_family,embed,0.502,0.201,0.301,68,bearing children
φατριά,urn:cite2:hmt:lsj.chicago_md:n110439,kinship_family,embed,0.502,0.148,0.355,45,brotherʼs wife
εὖνις,urn:cite2:hmt:lsj.chicago_md:n44543,kinship_family,embed,0.501,0.269,0.232,524,"reft of, bereaved of; lacking; free from; bereaved of children"
αὐθέντ-ης,urn:cite2:hmt:lsj.chicago_md:n17367,kinship_family,seed+embed,0.5,0.303,0.197,633,"murderer; suicide; one of a murdererʼs family; perpetrator, author; doer; master; by one of the same family; sen-, sṇ-."
ἐκποι-έω,urn:cite2:hmt:lsj.chicago_md:n32706,kinship_family,embed,0.5,0.351,0.149,1365,"put out:; put out; give him to be adopted; to be adopted; alienate; withdraw; produce, bring forth; make complete, finish off; furnish; made all; procure; cause; permit; it is allowable; it is favourable; to be sufficient; it suffices"
Κελτο-σκύθαι,urn:cite2:hmt:lsj.chicago_md:n56526,kinship_family,embed,0.5,0.305,0.195,90,tribes of mixed Celtic and Scythian descent
νόθ-ος,urn:cite2:hmt:lsj.chicago_md:n70932,kinship_family,seed+embed,0.5,0.307,0.193,1288,"bastard, baseborn; child of a citizen father and an alien mother; temple-attendants; cross-bred; spurious, counterfeit, supposititious; false; meretricious, Peripl.M.; insincerely, disingenuously; spurious"
προσποι-ητός,urn:cite2:hmt:lsj.chicago_md:n89988,kinship_family,embed,0.5,0.219,0.28,413,"taken to oneself, assumed, affected, pretended; to be adopted"
φαλκίδιον,urn:cite2:hmt:lsj.chicago_md:n110202,kinship_family,embed,0.499,0.199,0.3,142,the minimum share of an estate which must be left to the heirs under the Lex Falcidia
πατρίς,urn:cite2:hmt:lsj.chicago_md:n80043,kinship_family,embed,0.498,0.349,0.148,672,"of oneʼs fathers; oneʼs fatherland, country; of oneʼs sires; the nether world; ubi bene, ibi patria; native town; village"
χειρο-ήθεια,urn:cite2:hmt:lsj.chicago_md:n113630,kinship_family,embed,0.498,0.284,0.214,79,domestication
αὐτο-κᾰσιγνήτη,urn:cite2:hmt:lsj.chicago_md:n17742,kinship_family,seed+embed,0.497,0.193,0.304,79,own sister
συγκᾰσιγνήτη,urn:cite2:hmt:lsj.chicago_md:n97610,kinship_family,seed+embed,0.497,0.193,0.304,53,own sister
αὐτο-πάμων,urn:cite2:hmt:lsj.chicago_md:n17853,kinship_family,seed+embed,0.496,0.284,0.213,88,sole heir
ἐγγεν-ικός,urn:cite2:hmt:lsj.chicago_md:n29961,kinship_family,embed,0.496,0.234,0.262,78,hereditary
παρα-δόχιμος,urn:cite2:hmt:lsj.chicago_md:n77957,kinship_family,embed,0.496,0.234,0.262,79,hereditary
πατρόθεν,urn:cite2:hmt:lsj.chicago_md:n80054,kinship_family,seed+embed,0.496,0.297,0.199,955,"from; after a father; and giving his fatherʼs name; on the fatherʼs side; with the addition of oneʼs fatherʼs name; of oneʼs father; coming from, sent by oneʼs father; fatherʼs; from the time of oneʼs fathers"
πατρο-μύστης,urn:cite2:hmt:lsj.chicago_md:n80068,kinship_family,seed+embed,0.496,0.234,0.262,112,one whose father was a; hereditary
προσήκω,urn:cite2:hmt:lsj.chicago_md:n89366,kinship_family,embed,0.496,0.353,0.143,5115,"to have come, be at hand, be present; reach; belong to; does; concern?; appertain; belong to, be related to; is concerned with; we do; belong; it belongs to, concerns; to do with..; possess; it belongs to, beseems; tis; meet; belonging; all that belongs; his own; befitting, proper, meet; what is fit, seemly; oneʼs duty; fitness, propriety; fit; akin; relations; hereditary; one who has; to do with the matter; though there is; connexion; having; concern; though; since it is; fitting"
συγγεν-ικός,urn:cite2:hmt:lsj.chicago_md:n97509,kinship_family,seed+embed,0.496,0.326,0.17,1035,"congenital; hereditary; of; for kinsmen; between kinsfolk; like kinsfolk; kindred, of a common kind; of our own nature; of, belonging to the"
ἀμφίγονος,urn:cite2:hmt:lsj.chicago_md:n5754,kinship_family,embed,0.495,0.151,0.344,56,stepchild
ἐγκρίνω,urn:cite2:hmt:lsj.chicago_md:n30420,kinship_family,embed,0.495,0.314,0.181,825,"reckon in; among: reckon as; select, admit; admit, accept; regard as genuine; admit, sanction; approve; is adopted"
ἔμπαις,urn:cite2:hmt:lsj.chicago_md:n34209,kinship_family,embed,0.495,0.211,0.284,119,with child; no longer a child
ἑτερο-μήτριος,urn:cite2:hmt:lsj.chicago_md:n43178,kinship_family,seed+embed,0.495,0.208,0.287,80,born of another mother
μελλό-γαμβρος,urn:cite2:hmt:lsj.chicago_md:n66160,kinship_family,seed+embed,0.495,0.154,0.341,64,about to be a brother-in-law
ἔκτεξις,urn:cite2:hmt:lsj.chicago_md:n32982,kinship_family,embed,0.494,0.273,0.221,107,child-birth
λόχ-ευμα,urn:cite2:hmt:lsj.chicago_md:n63977,kinship_family,embed,0.494,0.273,0.221,255,"that which is born, child; child-birth; the bursting"
μεταβάλλω,urn:cite2:hmt:lsj.chicago_md:n66574,kinship_family,embed,0.494,0.309,0.185,3825,"throw into a different position, turn quickly; suddenly; turn; plough; change the course of; turn about, change, alter; change; drink different; lose; change and adopt; translate; stir; undergo a change; changes run; come in exchange for; instead of; vary; change oneʼs course; turning; instead, in turn; turn round, shift; cause to be removed; order to be paid, remit; change what is oneʼs own; change oneʼs; changed her; exchange; for; have given up; in exchange for; barter, traffic in; turn oneself, turn about; change oneʼs purpose; mind; change sides; wheel round; turn about"
μονό-παις,urn:cite2:hmt:lsj.chicago_md:n68610,kinship_family,embed,0.494,0.189,0.305,152,only child; having one child
παιδοτροφ-έω,urn:cite2:hmt:lsj.chicago_md:n76658,kinship_family,embed,0.494,0.295,0.199,143,rear children; to be reared
συγκληρονομ-έω,urn:cite2:hmt:lsj.chicago_md:n97816,kinship_family,seed+embed,0.494,0.279,0.216,65,to be joint-heir
τεκνο-τροφέω,urn:cite2:hmt:lsj.chicago_md:n102883,kinship_family,embed,0.494,0.216,0.278,150,rear children; rear young ones
ὑποπίμπλημι,urn:cite2:hmt:lsj.chicago_md:n108945,kinship_family,embed,0.494,0.301,0.192,574,fill; beginning to have; have my; filling; become mothers of many; become pregnant
θρῐαμβ-ικός,urn:cite2:hmt:lsj.chicago_md:n49146,kinship_family,embed,0.493,0.431,0.061,329,triumphal; with triumphal families; viri triumphales
τροφ-ῐμαῖος,urn:cite2:hmt:lsj.chicago_md:n105556,kinship_family,embed,0.493,0.295,0.198,116,reared at home:; the daughters of the house
ἀδελφ-ιδέος,urn:cite2:hmt:lsj.chicago_md:n1193,kinship_family,seed+embed,0.492,0.423,0.069,235,nephew; brotherʼs son; sisterʼs son; beloved one
ἐμπειρότοκος,urn:cite2:hmt:lsj.chicago_md:n34277,kinship_family,embed,0.492,0.28,0.211,67,having borne a child
μητρο-κοίτης,urn:cite2:hmt:lsj.chicago_md:n67578,kinship_family,embed,0.492,0.184,0.308,62,incestuous person
αὐτο-κᾰσίγνητος,urn:cite2:hmt:lsj.chicago_md:n17743,kinship_family,seed+embed,0.491,0.196,0.295,58,own brother
γῠναικ-άδελφος,urn:cite2:hmt:lsj.chicago_md:n23007,kinship_family,seed+embed,0.491,0.167,0.324,111,wifeʼs brother
Κελτ-ίβηρες,urn:cite2:hmt:lsj.chicago_md:n56522,kinship_family,embed,0.491,0.289,0.202,89,tribes of mixed Celtic and Iberian descent
συνορ-ᾱτέον,urn:cite2:hmt:lsj.chicago_md:n100870,kinship_family,embed,0.491,0.295,0.196,147,one must consider together; to be considered together
ἀνεψι-ᾰδοῦς,urn:cite2:hmt:lsj.chicago_md:n8582,kinship_family,seed+embed,0.49,0.141,0.349,198,first cousinʼs son; second cousins
ἀρρενο-γόνος,urn:cite2:hmt:lsj.chicago_md:n15467,kinship_family,embed,0.49,0.276,0.213,326,"begetting; bearing male children; promoting the conception of males; dogʼs mercury, Mercurialis perennis"
ἀρρενο-τόκος,urn:cite2:hmt:lsj.chicago_md:n15483,kinship_family,embed,0.49,0.195,0.294,71,bearing male children
ἑδν-ωτής,urn:cite2:hmt:lsj.chicago_md:n30696,kinship_family,seed+embed,0.49,0.145,0.344,107,father who portions a bride
Δᾰναοί,urn:cite2:hmt:lsj.chicago_md:n23415,kinship_family,embed,0.489,0.357,0.132,344,the Danaäns; the Greeks; the sons; descendants of Danaus; his daughters
ὀλῐγό-γονος,urn:cite2:hmt:lsj.chicago_md:n73005,kinship_family,seed+embed,0.489,0.153,0.336,212,producing few offspring; unprolific
Τρῑτο-γένεια,urn:cite2:hmt:lsj.chicago_md:n105332,kinship_family,embed,0.489,0.282,0.207,1001,Trito-born; head-born;; born on the third day; the third child; born thrice; author of the three main bonds; the equilateral triangle
ἀποχρήμᾰτ-ος,urn:cite2:hmt:lsj.chicago_md:n14317,kinship_family,embed,0.487,0.307,0.18,77,of my inheritance
θῠγατρ-ῐδοῦς,urn:cite2:hmt:lsj.chicago_md:n49268,kinship_family,seed+embed,0.487,0.17,0.316,229,"daughterʼs son, grandson"
συντεκνοποιέω,urn:cite2:hmt:lsj.chicago_md:n100975,kinship_family,embed,0.487,0.113,0.373,69,breed children with
ἐκποί-ητος,urn:cite2:hmt:lsj.chicago_md:n32708,kinship_family,embed,0.486,0.206,0.28,205,given to be adopted by another; alienated from
ἀνεψι-ός,urn:cite2:hmt:lsj.chicago_md:n8583,kinship_family,seed+embed,0.485,0.182,0.303,349,first cousin; cousin; nepos
κᾰσίγνητ-ος,urn:cite2:hmt:lsj.chicago_md:n53599,kinship_family,seed+embed,0.485,0.221,0.264,796,"brother; born from the same mother; sister; sisters; cousin; Gemini; brotherly, sisterly; brotherʼs"
συντεκν-όω,urn:cite2:hmt:lsj.chicago_md:n100977,kinship_family,embed,0.485,0.348,0.138,161,breed; produce; rear children with
φέρω,urn:cite2:hmt:lsj.chicago_md:n110598,kinship_family,seed+embed,0.485,0.483,0.002,30222,"fero; beran; bhárati; náśati; nanciscor; nèšti; bear; carry; to have; bear, convey; motion; bring to bear; hurl; lead, direct; bear along; is fair; endure, suffer; bear, admit; take; to be; about; bring, fetch; bring with; for oneʼs own use; fetch; bring, offer, present; grant; do; show; cherish; bring, produce, cause; work; bring; brought with it, brought about; yield; produce, adduce, bring forward; carry with one, involve; tell, announce; report; reports; enter, book; shalt have; brought; receive; announced, Ep.Heb.; pay; due; owing; subscribe to the expense; receive, draw; bring in, yield; apply, refer; confer; give; appoint; nominate; am enrolled; choose, adopt; bring forth, produce; bear fruit, be fruitful; oneʼs country; Mother Earth; create, form; carry off; away; sweep away; carry off with one; carry away as booty; prize; rob, plunder; carry off, gain; by toil; trouble, win, achieve; receive oneʼs due; win for oneself; carry off as a prize; carry off, win; get; for onself, gain; they received; get for oneʼs own use and profit, take and carry away; to oneʼs own home; lead; leading; stretch, extend; b; be conducive; tend, conduce; was for; good; point; refer; addressed; refers; extends; inclines; inclined to; inclined; have in the mouth; speak of; use; record; spoken of; is carried about; it is said; is recorded as occurring; are in use; to be in circulation; come, now, well; come; suppose, grant; let us; destiny, fate; what; bears to you, awards you; he brought and; and; with; went and; full tilt; down; hurling themselves; went; took) and; occurring; to be borne; carried; to be borne along; to be swept away; falling; flying; go; swing free; comes; move, go; have; tendency; to be conveyed; universal motion; moving; with a rush, at full speed; turn out, prosper; succeed; fail; take their course; fare; being generally; behave; have an opinion; his opinion was"
γνωτός,urn:cite2:hmt:lsj.chicago_md:n22547,kinship_family,seed+embed,0.484,0.221,0.263,373,"kinsman, kinswoman; brothers; sisters; brother; sister; znuots; jñātís"
ἑκῠρ-ά,urn:cite2:hmt:lsj.chicago_md:n33131,kinship_family,seed+embed,0.484,0.18,0.304,123,mother-in-law
κηδέστ-ρια,urn:cite2:hmt:lsj.chicago_md:n57060,kinship_family,seed+embed,0.484,0.242,0.241,150,"female attendant, keeper; guardian; mother-in-law"
νίννη,urn:cite2:hmt:lsj.chicago_md:n70865,kinship_family,seed+embed,0.484,0.181,0.303,152,grandmother; mother-in-law
παππεπίπαππος,urn:cite2:hmt:lsj.chicago_md:n77736,kinship_family,seed+embed,0.484,0.227,0.258,90,grandfatherʼs grandfather
πενθερ-ά,urn:cite2:hmt:lsj.chicago_md:n80578,kinship_family,seed+embed,0.484,0.18,0.304,134,mother-in-law
πεντά-γαμβρος,urn:cite2:hmt:lsj.chicago_md:n80618,kinship_family,embed,0.484,0.19,0.294,70,with five sons-in-law
σπᾰνᾰδελφ-έω,urn:cite2:hmt:lsj.chicago_md:n95713,kinship_family,embed,0.484,0.313,0.171,80,to have few brothers; sisters
σπᾰνᾰδελφ-ία,urn:cite2:hmt:lsj.chicago_md:n95714,kinship_family,embed,0.484,0.221,0.263,105,fewness of brothers; sisters
σπᾰνᾰδελφ-ος,urn:cite2:hmt:lsj.chicago_md:n95715,kinship_family,embed,0.484,0.221,0.263,113,with few brothers; sisters
ἀδελφ-ιδῆ,urn:cite2:hmt:lsj.chicago_md:n1194,kinship_family,seed+embed,0.483,0.183,0.3,146,"a brotherʼs; sisterʼs daughter, a niece"
ἀνοίκ-ειος,urn:cite2:hmt:lsj.chicago_md:n9152,kinship_family,seed+embed,0.483,0.34,0.144,565,"not of the family; less closely related; unfitting, unseasonable; foreign to, incongruous with; dissimilar to; alien from; not in its domicile"
ἀπορφᾰνίζω,urn:cite2:hmt:lsj.chicago_md:n13647,kinship_family,embed,0.483,0.31,0.172,161,bereave; to be orphaned; to be torn away from..; 1 Ep.Th.
ὀλῐγαρχ-ία,urn:cite2:hmt:lsj.chicago_md:n72980,kinship_family,embed,0.483,0.398,0.085,400,"oligarchy, government in the hands of a few families; persons"
τοκ-άς,urn:cite2:hmt:lsj.chicago_md:n104206,kinship_family,seed+embed,0.482,0.387,0.095,815,"of; for breeding, brood; prolific; having just brought forth; with cubs; with pups; mothers; mother"
γονο-κτονία,urn:cite2:hmt:lsj.chicago_md:n22649,kinship_family,embed,0.481,0.232,0.249,52,murder of parents
