lemma,pos,work,book,line,sentence_id,word_id,form,row
εἰμί,v,Iliad,1,583,2274442,5,ἔσσεται,2405
φημί,v,Iliad,1,584,2274443,3,ἔφη,2406
ἀναίσσω,v,Iliad,1,584,2274443a,5,ἀναΐξας,2407
δέπας,n,Iliad,1,584,2274443a,6,δέπας,2408
ἀμφικύπελλος,a,Iliad,1,584,2274443a,7,ἀμφικύπελλον,2409
μήτηρ,n,Iliad,1,585,2274443a,8,μητρὶ,2410
φίλος,a,Iliad,1,585,2274443a,9,φίλῃ,2411
χείρ,n,Iliad,1,585,2274443a,11,χειρὶ,2412
τίθημι,v,Iliad,1,585,2274443a,12,τίθει,2413
προσεῖπον,v,Iliad,1,585,2274443b,15,προσέειπε,2414
τλάω,v,Iliad,1,586,2274444,1,τέτλαθι,2415
μήτηρ,n,Iliad,1,586,2274444,2,μῆτερ,2416
ἐμός,a,Iliad,1,586,2274444,3,ἐμή,2417
ἀνέχω,v,Iliad,1,586,2274444a,6,ἀνάσχεο,2418
κήδω,v,Iliad,1,586,2274444a,7,κηδομένη,2419
φίλος,a,Iliad,1,587,2274444a,12,φίλην,2420
εἰμί,v,Iliad,1,587,2274444a,14,ἐοῦσαν,2421
ὀφθαλμός,n,Iliad,1,587,2274444a,16,ὀφθαλμοῖσιν,2422
εἶδον,v,Iliad,1,587,2274444a,17,ἴδωμαι,2423
θείνω,v,Iliad,1,588,2274444a,18,θεινομένην,2424
δύναμαι,v,Iliad,1,588,2274444b,24,δυνήσομαι,2425
ἄχνυμαι,v,Iliad,1,588,2274444b,25,ἀχνύμενός,2426
χραισμέω,v,Iliad,1,589,2274444b,27,χραισμεῖν,2427
ἀργαλέος,a,Iliad,1,589,2274445,1,ἀργαλέος,2428
Ὀλύμπιος,a,Iliad,1,589,2274445,3,Ὀλύμπιος,2429
ἀντιφέρω,v,Iliad,1,589,2274445,4,ἀντιφέρεσθαι,2430
ἀλέξω,v,Iliad,1,590,2274446,6,ἀλεξέμεναι,2431
μέμαα,v,Iliad,1,590,2274446,7,μεμαῶτα,2432
ῥίπτω,v,Iliad,1,591,2274446,8,ῥῖψε,2433
πούς,n,Iliad,1,591,2274446,9,ποδὸς,2434
τεταγών,v,Iliad,1,591,2274446,10,τεταγὼν,2435
βηλός,n,Iliad,1,591,2274446,12,βηλοῦ,2436
θεσπέσιος,a,Iliad,1,591,2274446,13,θεσπεσίοιο,2437
πᾶς,a,Iliad,1,592,2274446a,15,πᾶν,2438
ἦμαρ,n,Iliad,1,592,2274446a,17,ἦμαρ,2439
φέρω,v,Iliad,1,592,2274446a,18,φερόμην,2440
ἥλιος,n,Iliad,1,592,2274446b,22,ἠελίῳ,2441
καταδύω,v,Iliad,1,592,2274446b,23,καταδύντι,2442
καταπίπτω,v,Iliad,1,593,2274446b,24,κάππεσον,2443
Λῆμνος,n,Iliad,1,593,2274446b,26,Λήμνῳ,2444
ὀλίγος,a,Iliad,1,593,2274446c,28,ὀλίγος,2445
θυμός,n,Iliad,1,593,2274446c,31,θυμὸς,2446
ἔνειμι,v,Iliad,1,593,2274446c,32,ἐνῆεν,2447
Σίντιες,n,Iliad,1,594,2274447,3,Σίντιες,2448
ἀνήρ,n,Iliad,1,594,2274447,4,ἄνδρες,2449
κομίζω,v,Iliad,1,594,2274447,6,κομίσαντο,2450
πίπτω,v,Iliad,1,594,2274447,7,πεσόντα,2451
φημί,v,Iliad,1,595,2274448,2,φάτο,2452
μειδάω,v,Iliad,1,595,2274448a,4,μείδησεν,2453
θεά,n,Iliad,1,595,2274448a,6,θεὰ,2454
λευκώλενος,a,Iliad,1,595,2274448a,7,λευκώλενος,2455
Ἥρα,n,Iliad,1,595,2274448a,8,Ἥρη,2456
μειδάω,v,Iliad,1,596,2274448b,10,μειδήσασα,2457
παῖς,n,Iliad,1,596,2274448b,12,παιδὸς,2458
δέχομαι,v,Iliad,1,596,2274448b,13,ἐδέξατο,2459
χείρ,n,Iliad,1,596,2274448b,14,χειρὶ,2460
κύπελλον,n,Iliad,1,596,2274448b,15,κύπελλον,2461
ἄλλος,a,Iliad,1,597,2274449,4,ἄλλοισι,2462
θεός,n,Iliad,1,597,2274449,5,θεοῖς,2463
ἐνδέξιος,a,Iliad,1,597,2274449,6,ἐνδέξια,2464
πᾶς,a,Iliad,1,597,2274449,7,πᾶσιν,2465
οἰνοχοέω,v,Iliad,1,598,2274449,8,οἰνοχόει,2466
γλυκύς,a,Iliad,1,598,2274449,9,γλυκὺ,2467
νέκταρ,n,Iliad,1,598,2274449,10,νέκταρ,2468
κρατήρ,n,Iliad,1,598,2274449,12,κρητῆρος,2469
ἀφύσσω,v,Iliad,1,598,2274449,13,ἀφύσσων,2470
ἄσβεστος,a,Iliad,1,599,2274450,1,ἄσβεστος,2471
ἐνόρνυμι,v,Iliad,1,599,2274450,4,ἐνῶρτο,2472
γέλως,n,Iliad,1,599,2274450,5,γέλως,2473
μάκαρ,a,Iliad,1,599,2274450,6,μακάρεσσι,2474
θεός,n,Iliad,1,599,2274450,7,θεοῖσιν,2475
εἶδον,v,Iliad,1,600,2274450,9,ἴδον,2476
Ἥφαιστος,n,Iliad,1,600,2274450,10,Ἥφαιστον,2477
δῶμα,n,Iliad,1,600,2274450,12,δώματα,2478
ποιπνύω,v,Iliad,1,600,2274450,13,ποιπνύοντα,2479
πρόπας,a,Iliad,1,601,2274451,4,πρόπαν,2480
ἦμαρ,n,Iliad,1,601,2274451,5,ἦμαρ,2481
ἥλιος,n,Iliad,1,601,2274451,7,ἠέλιον,2482
καταδύω,v,Iliad,1,601,2274451,8,καταδύντα,2483
δαίνυμι,v,Iliad,1,602,2274451,9,δαίνυντ',2484
θυμός,n,Iliad,1,602,2274451a,14,θυμὸς,2485
δέω,v,Iliad,1,602,2274451a,15,ἐδεύετο,2486
δαίς1,n,Iliad,1,602,2274451a,16,δαιτὸς,2487
ἴσος,a,Iliad,1,602,2274451a,17,ἐΐσης,2488
φόρμιγξ,n,Iliad,1,603,2274451a,21,φόρμιγγος,2489
περικαλλής,a,Iliad,1,603,2274451a,22,περικαλλέος,2490
ἔχω,v,Iliad,1,603,2274451a,24,ἔχ',2491
Ἀπόλλων,n,Iliad,1,603,2274451a,25,Ἀπόλλων,2492
Μοῦσα,n,Iliad,1,604,2274451a,27,Μουσάων,2493
ἀείδω,v,Iliad,1,604,2274451a,30,ἄειδον,2494
ἀμείβω,v,Iliad,1,604,2274451a,31,ἀμειβόμεναι,2495
ὄψ,n,Iliad,1,604,2274451a,32,ὀπὶ,2496
καλός,a,Iliad,1,604,2274451a,33,καλῇ,2497
καταδύω,v,Iliad,1,605,2274452,3,κατέδυ,2498
λαμπρός,a,Iliad,1,605,2274452,4,λαμπρὸν,2499
φάος,n,Iliad,1,605,2274452,5,φάος,2500
ἥλιος,n,Iliad,1,605,2274452,6,ἠελίοιο,2501
κατακείω,v,Iliad,1,606,2274452,10,κακκείοντες,2502
βαίνω,v,Iliad,1,606,2274452,11,ἔβαν,2503
οἶκος,n,Iliad,1,606,2274452,12,οἶκον,2504
ἕκαστος,a,Iliad,1,606,2274452,14,ἕκαστος,2505
ἕκαστος,a,Iliad,1,607,2274452,17,ἑκάστῳ,2506
δῶμα,n,Iliad,1,607,2274452,18,δῶμα,2507
περικλυτός,a,Iliad,1,607,2274452,19,περικλυτὸς,2508
ἀμφιγυήεις,a,Iliad,1,607,2274452,20,ἀμφιγυήεις,2509
Ἥφαιστος,n,Iliad,1,608,2274452,21,Ἥφαιστος,2510
ποιέω,v,Iliad,1,608,2274452,22,ποίησεν,2511
οἶδα,v,Iliad,1,608,2274452,23,ἰδυίῃσι,2512
πραπίδες,n,Iliad,1,608,2274452,24,πραπίδεσσι,2513
Ζεύς,n,Iliad,1,609,2274453,1,Ζεὺς,2514
ἑός,a,Iliad,1,609,2274453,4,ὃν,2515
λέχος,n,Iliad,1,609,2274453,5,λέχος,2516
εἶμι,v,Iliad,1,609,2274453,6,ἤϊ',2517
Ὀλύμπιος,a,Iliad,1,609,2274453,7,Ὀλύμπιος,2518
ἀστεροπητής,n,Iliad,1,609,2274453,8,ἀστεροπητής,2519
κοιμάω,v,Iliad,1,610,2274453a,12,κοιμᾶθ',2520
γλυκύς,a,Iliad,1,610,2274453a,15,γλυκὺς,2521
ὕπνος,n,Iliad,1,610,2274453a,16,ὕπνος,2522
ἱκάνω,v,Iliad,1,610,2274453a,17,ἱκάνοι,2523
καθεύδω,v,Iliad,1,611,2274454,2,καθεῦδ',2524
ἀναβαίνω,v,Iliad,1,611,2274454,3,ἀναβάς,2525
χρυσόθρονος,a,Iliad,1,611,2274454a,7,χρυσόθρονος,2526
Ἥρα,n,Iliad,1,611,2274454a,8,Ἥρη,2527
